batter,stand,if_fielding_alignment,of_fielding_alignment,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,wOBA,wOBA_Denom,ISO,batter_name,if_fielding_depth,of_fielding_depth
688658,R,,,"White,Brendan","Papierski,Michael",Unkown Player,"Hernández,César","Palacios,Jermaine",Unkown Player,"Meadows,Parker","Davis,Jonathan","Davis,Brendon",0.9,,0,Unknown Player,0,0
687724,R,,,"Perdomo,Ángel","Heineman,Tyler",Unkown Player,"Bae,Ji hwan","Maggi,Drew","Owings,Chris","Smith-njigba,Canaan",Unkown Player,"Palacios,Joshua",0.0,,0,Unknown Player,0,0
663478,R,,,"Perdomo,Ángel","Heineman,Tyler",Unkown Player,"Bae,Ji hwan","Maggi,Drew","Owings,Chris","Smith-njigba,Canaan",Unkown Player,"Palacios,Joshua",0.9,,0,"Davis,Brendon",0,0
689931,R,,,"Perdomo,Ángel","Heineman,Tyler",Unkown Player,"Bae,Ji hwan","Maggi,Drew","Owings,Chris","Smith-njigba,Canaan",Unkown Player,"Palacios,Joshua",0.0,,0,Unknown Player,0,0
650339,R,,,"Perdomo,Ángel","Heineman,Tyler",Unkown Player,"Bae,Ji hwan","Maggi,Drew","Owings,Chris","Smith-njigba,Canaan",Unkown Player,"Palacios,Joshua",0.0,,0,"Palacios,Jermaine",0,0
680938,L,,,"Booser,Cam","Mcguire,Reese","Palka,Daniel","Arroyo,Christian","Devers,Rafael","Hernández,Enrique","Duran,Jarren","Duvall,Adam","Refsnyder,Rob",0.7,,0,Unknown Player,0,0
594953,L,,,Unkown Player,Unkown Player,"Dunand,Joe",Unkown Player,Unkown Player,"Park,Hoy",Unkown Player,Unkown Player,Unkown Player,0.0,,0,"Palka,Daniel",0,0
688500,L,,,"Martin,Chris","Mcguire,Reese","Palka,Daniel","Arroyo,Christian","Devers,Rafael","Hernández,Enrique","Duran,Jarren","Duvall,Adam","Refsnyder,Rob",0.0,,0,Unknown Player,0,0
805904,L,,,"Brazobán,Huascar","Stallings,Jacob","Cooper,Garrett","Arráez,Luis","Segura,Jean","Berti,Jon","Soler,Jorge","Chisholm,Jazz","García,Avisaíl",0.0,,0,Unknown Player,0,0
516472,L,,,"Naughton,Packy","Pagés,Pedro","Baker,Luken","Robertson,Kramer","Querecuto,Juniel",Unkown Player,Unkown Player,"Mercado,Óscar",Unkown Player,0.7,,0,"Arcia,Francisco",0,0
800185,R,Standard,Standard,"Farmer,Buck","Maile,Luke","Vosler,Jason",Unkown Player,"Steer,Spencer","Newman,Kevin","Ramos,Henry","Siani,Michael","Benson,Will",0.0,,0,Unknown Player,1,1
663660,R,,,"Thornton,Trent","Brantly,Rob",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Kiermaier,Kevin",Unkown Player,0.0,,0,Unknown Player,0,0
656378,L,,,"Dunning,Dane",Unkown Player,"Tsutsugo,Yoshi",Unkown Player,"Wendzel,Davis","Duran,Ezequiel","Frazier,Clint","Jankowski,Travis",Unkown Player,0.9,,0,Unknown Player,0,0
703152,R,,,"Assad,Javier",Unkown Player,Unkown Player,Unkown Player,"Jordan,Levi",Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
691181,L,Standard,Standard,"Abreu,Albert","Narvaez,Carlos","Chaparro,Andrés",Unkown Player,"Westbrook,Jamie","Sweeney,Trey",Unkown Player,"Lockridge,Brandon",Unkown Player,2.0,,3,Unknown Player,1,1
687210,L,,,"Valdez,César","Campero,Gustavo","Cabbage,Trey",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Phillips,Brett","Adams,Jordyn",0.0,,0,Unknown Player,0,0
703715,R,,,"Joyce,Ben","Campero,Gustavo","Cabbage,Trey",Unkown Player,Unkown Player,"Fletcher,David",Unkown Player,"Phillips,Brett","Adams,Jordyn",0.0,,0,Unknown Player,0,0
668993,R,,,"Joyce,Ben","Campero,Gustavo","Cabbage,Trey",Unkown Player,Unkown Player,"Fletcher,David",Unkown Player,"Phillips,Brett","Adams,Jordyn",0.9,,0,Unknown Player,0,0
667493,L,,,Unkown Player,"Viloria,Meibrys",Unkown Player,Unkown Player,"Fry,David",Unkown Player,"Brennan,Will","Straw,Myles",Unkown Player,0.9,,0,Unknown Player,0,0
682628,L,,,"Burdi,Nick",Unkown Player,Unkown Player,"Bote,David",Unkown Player,Unkown Player,"Velázquez,Nelson",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
800201,L,,,"Burdi,Nick",Unkown Player,Unkown Player,"Bote,David",Unkown Player,Unkown Player,"Velázquez,Nelson",Unkown Player,Unkown Player,0.9,,0,Unknown Player,0,0
683001,L,,,"Herrin,Tim","Viloria,Meibrys",Unkown Player,Unkown Player,"Fry,David",Unkown Player,"Brennan,Will","Straw,Myles",Unkown Player,0.0,,0,Unknown Player,0,0
681259,L,,,"Leiter,Mark",Unkown Player,Unkown Player,"Bote,David",Unkown Player,Unkown Player,"Velázquez,Nelson",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
672775,R,,,"Lovelady,Richard","Reetz,Jakson","Alexander,Cj",Unkown Player,"Loftin,Nick",Unkown Player,"Gentry,Tyler",Unkown Player,"Blanco,Dairon",0.7,,0,Unknown Player,0,0
680910,L,,,"Mejía,J. c.","Navarreto,Brian",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Harrison,Monte",Unkown Player,0.0,,0,Unknown Player,0,0
656509,R,,,"Bird,Jake",Unkown Player,"Toglia,Michael","Montes,Coco",Unkown Player,"Trejo,Alan",Unkown Player,Unkown Player,Unkown Player,0.7,,0,"Harrison,Monte",0,0
686781,R,,,"Andrews,Clayton",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Monasterio,Andruw","Bolt,Skye","Perkins,Blake","Chourio,Jackson",0.0,,0,Unknown Player,0,0
657562,L,,,Unkown Player,"Feduccia,Hunter",Unkown Player,Unkown Player,"Williams,Luke",Unkown Player,Unkown Player,"Outman,James","Duggar,Steven",0.9,,0,Unknown Player,0,0
624417,R,,,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Monasterio,Andruw","Bolt,Skye","Perkins,Blake","Chourio,Jackson",0.0,,0,Unknown Player,0,0
683169,R,,,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Monasterio,Andruw","Bolt,Skye","Perkins,Blake","Chourio,Jackson",0.0,,0,Unknown Player,0,0
683454,R,,,"Gott,Trevor",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Deshields,Delino","Deloach,Zach",0.0,,0,Unknown Player,0,0
660650,R,,,"Gott,Trevor",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Deshields,Delino","Deloach,Zach",2.0,,3,"García,Dérmis",0,0
681466,R,,,Unkown Player,"Pozo,Yohel","García,Dérmis",Unkown Player,"Bride,Jonah",Unkown Player,"Stevenson,Cal","Butler,Lawrence","Thomas,Cody",0.0,,0,Unknown Player,0,0
692043,R,,,Unkown Player,"Pozo,Yohel","García,Dérmis",Unkown Player,"Bride,Jonah",Unkown Player,"Stevenson,Cal","Butler,Lawrence","Thomas,Cody",0.0,,0,Unknown Player,0,0
683536,R,,,"Castillo,Diego","Raleigh,Cal",Unkown Player,"Caballero,José","Moran,Colin","Mccoy,Mason",Unkown Player,"Deshields,Delino","Calhoun,Kole",0.0,,0,Unknown Player,0,0
664848,R,Standard,Standard,Unkown Player,"Hicks,John","Wilson,Weston",Unkown Player,Unkown Player,Unkown Player,"Harrison,Josh",Unkown Player,"Peterson,Dustin",0.0,,0,"Sands,Donny",1,1
681400,L,Standard,Standard,Unkown Player,"Hicks,John","Wilson,Weston",Unkown Player,Unkown Player,Unkown Player,"Harrison,Josh",Unkown Player,"Peterson,Dustin",0.0,,0,Unknown Player,1,1
689456,L,Standard,Standard,"Brogdon,Connor","Hicks,John","Wilson,Weston",Unkown Player,Unkown Player,Unkown Player,"Harrison,Josh",Unkown Player,"Peterson,Dustin",0.0,,0,Unknown Player,1,1
680552,L,,,"Jacques,Joe","Hamilton,Caleb",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Duran,Jarren",Unkown Player,0.7,,0,"Swaggerty,Travis",0,0
670281,R,,,"Alcalá,Jorge","Greiner,Grayson",Unkown Player,Unkown Player,Unkown Player,"Pérez,Hernán",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
519303,R,,,"Thompson,Zach",Unkown Player,"Horwitz,Spencer",Unkown Player,"Martinez,Orelvis","Jimenez,Leo",Unkown Player,"Bernard,Wynton",Unkown Player,1.25,,1,"Soto,Elliot",0,0
592144,R,,,"Durán,Jhoan","Greiner,Grayson",Unkown Player,Unkown Player,"Soto,Elliot","Pérez,Hernán",Unkown Player,Unkown Player,"Lamarre,Ryan",0.0,,0,"Bernard,Wynton",0,0
701162,R,,,Unkown Player,Unkown Player,"O'hearn,Ryan","Westburg,Jordan",Unkown Player,Unkown Player,"Vavra,Terrin","Mckenna,Ryan","Lester,Josh",0.0,,0,Unknown Player,0,0
681888,L,,,"Del pozo,Miguel","Papierski,Michael",Unkown Player,"Jung,Jace","Keith,Colt",Unkown Player,"Baddoo,Akil",Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
600474,R,,,Unkown Player,"Navarreto,Brian",Unkown Player,Unkown Player,"Toro,Abraham",Unkown Player,Unkown Player,Unkown Player,"Frelick,Sal",0.9,,0,"Severino,Pedro",0,0
592660,R,,,Unkown Player,"Navarreto,Brian",Unkown Player,Unkown Player,"Toro,Abraham",Unkown Player,Unkown Player,Unkown Player,"Frelick,Sal",0.0,,0,"Ravelo,Rangel",0,0
666177,R,,,"Shaw,Bryan","Grandal,Yasmani","Burger,Jake","Remillard,Zach",Unkown Player,"González,Erik","Ellis,Duke","Gonzalez,Romy","Marisnick,Jake",0.0,,0,Unknown Player,0,0
682039,L,,,"Duffey,Tyler","Torrens,Luis",Unkown Player,"Morel,Christopher",Unkown Player,Unkown Player,Unkown Player,"Tauchman,Mike","Mastrobuoni,Miles",0.9,,0,Unknown Player,0,0
682630,R,Standard,Standard,Unkown Player,"Feduccia,Hunter",Unkown Player,Unkown Player,"Williams,Luke",Unkown Player,Unkown Player,"Zimmer,Bradley",Unkown Player,0.0,,0,Unknown Player,1,1
683427,R,,,"Lopez,José","Campusano,Luis",Unkown Player,Unkown Player,"Batten,Matthew","Merrill,Jackson",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
683481,R,,,"Pennington,Walter","Briceño,José","Porter,Logan","Eaton,Nate",Unkown Player,Unkown Player,Unkown Player,"Blanco,Dairon",Unkown Player,0.0,,0,Unknown Player,0,0
687867,L,,,"Wilson,Steven","Campusano,Luis",Unkown Player,Unkown Player,"Batten,Matthew","Merrill,Jackson",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
676203,R,,,"Cuas,José","Briceño,José","Porter,Logan","Eaton,Nate",Unkown Player,Unkown Player,Unkown Player,"Blanco,Dairon",Unkown Player,0.0,,0,Unknown Player,0,0
805300,L,,,"Cuas,José","Briceño,José","Porter,Logan","Eaton,Nate",Unkown Player,Unkown Player,Unkown Player,"Blanco,Dairon",Unkown Player,0.0,,0,Unknown Player,0,0
676419,R,,,Unkown Player,"Stephenson,Tyler","Vosler,Jason",Unkown Player,Unkown Player,"Reynolds,Matt","Fraley,Jake","Ramos,Henry","Hinds,Rece",0.0,,0,Unknown Player,0,0
673036,R,,,Unkown Player,"Stephenson,Tyler","Vosler,Jason",Unkown Player,Unkown Player,"Reynolds,Matt","Fraley,Jake","Friedl,Tj","Ramos,Henry",0.0,,0,Unknown Player,0,0
692348,R,,,"Clase,Emmanuel","Collins,Zack",Unkown Player,Unkown Player,"Fry,David","Arias,Gabriel","Quinn,Roman","Brennan,Will","Palacios,Richie",0.0,,0,Unknown Player,0,0
596451,R,,,"Miller,Erik","Wynns,Austin",Unkown Player,"Fitzgerald,Tyler","Davis,J. d.",Unkown Player,"Meckler,Wade","Yastrzemski,Mike","Ramos,Heliot",0.0,,0,"Quinn,Roman",0,0
663411,L,,,"Acton,Garrett","Pérez,Carlos","Noda,Ryan","Wade,Tyler","Smith,Kevin","Allen,Nick","Reyes,Pablo","Pache,Cristian","Brooks,Trenton",0.7,,0,"Mccarthy,Joe",0,0
688002,R,Standard,Strategic,"Wingenter,Trey","Rogers,Jake","Torkelson,Spencer",Unkown Player,"Palacios,Jermaine","Short,Zack","Kreidler,Ryan","Davis,Jonathan","Davis,Brendon",0.0,,0,Unknown Player,1,0
664051,L,Standard,Standard,"Foley,Jason","Rogers,Jake","Torkelson,Spencer","Short,Zack","Ibáñez,Andy","Báez,Javier","Vierling,Matt","Kreidler,Ryan","Baddoo,Akil",0.0,,0,Unknown Player,1,1
680874,R,,,"Brigham,Jeff","Nido,Tomás","Vientos,Mark","Peraza,José","Baty,Brett","Araúz,Jonathan","Mendick,Danny","Locastro,Tim","Stewart,Dj",0.0,,0,Unknown Player,0,0
691588,L,Standard,Standard,"Verhagen,Drew","Knizner,Andrew","Burleson,Alec","Querecuto,Juniel","Motter,Taylor","Robertson,Kramer",Unkown Player,"Scott,Victor",Unkown Player,0.0,,0,Unknown Player,1,1
666143,L,Standard,Standard,"Verhagen,Drew","Knizner,Andrew","Burleson,Alec","Querecuto,Juniel","Motter,Taylor","Robertson,Kramer",Unkown Player,"Scott,Victor",Unkown Player,0.0,,0,Unknown Player,1,1
683649,L,Standard,Standard,"Pallante,Andre","Knizner,Andrew","Burleson,Alec","Querecuto,Juniel","Motter,Taylor","Robertson,Kramer","Yepez,Juan","Scott,Victor",Unkown Player,0.7,,0,Unknown Player,1,1
682648,R,Standard,Standard,Unkown Player,"Wallach,Chad",Unkown Player,Unkown Player,Unkown Player,"Velazquez,Andrew",Unkown Player,"Adams,Jordyn","Adell,Jo",0.0,,0,Unknown Player,1,1
686808,R,,,"Snider,Collin","Cropley,Tyler",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
656967,L,,,"Snider,Collin","Cropley,Tyler",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
669015,R,,,"Snider,Collin","Cropley,Tyler",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
677068,R,,,"Snider,Collin","Cropley,Tyler",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,0,0
640461,R,,,"Carlton,Drew","Sullivan,Brett","Kohlwey,Taylor",Unkown Player,"Batten,Matthew",Unkown Player,Unkown Player,"Liberato,Luis",Unkown Player,0.0,,0,"Pinder,Chad",0,0
687285,R,Standard,Standard,"Cleavinger,Garrett","Dini,Nick","Aranda,Jonathan","Culberson,Charlie","Gray,Tristan","Robertson,Daniel",Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
680710,L,Standard,Standard,"Vasquez,Andrew","Garcia,Aramis","Hall,Darick","Machín,Vimael",Unkown Player,"Sosa,Edmundo","Guthrie,Dalton",Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
665180,R,Standard,Standard,"Vasquez,Andrew","Garcia,Aramis","Hall,Darick","Machín,Vimael",Unkown Player,"Sosa,Edmundo","Guthrie,Dalton",Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
664926,R,Standard,Standard,"Alvarado,José","Garcia,Aramis","Hall,Darick","Machín,Vimael","Clemens,Kody","Sosa,Edmundo","Guthrie,Dalton","Kingery,Scott",Unkown Player,0.7,,0,"Dini,Nick",1,1
605353,L,Standard,Standard,"Beeks,Jalen","Dini,Nick","Aranda,Jonathan","Culberson,Charlie","Gray,Tristan","Robertson,Daniel",Unkown Player,Unkown Player,Unkown Player,0.0,,0,"Machín,Vimael",1,1
694191,R,,,"Stout,Eric","Nuñez,Dom","Mervis,Matt","Alcántara,Sergio","Bote,David","Morel,Christopher",Unkown Player,"Velázquez,Nelson",Unkown Player,0.0,,0,Unknown Player,0,0
641512,R,,,"Jiménez,Dany","Langeliers,Shea","Aguilar,Jesús","Kemp,Tony","Smith,Kevin","Díaz,Aledmys","Reyes,Pablo","Ruiz,Esteury","Laureano,Ramón",0.0,,0,"Deluzio,Ben",0,0
691968,R,,,"Rogers,Taylor",Unkown Player,"Flores,Wilmer","Wisely,Brett",Unkown Player,"Proctor,Ford","Sabol,Blake","Matos,Luis",Unkown Player,0.0,,0,Unknown Player,0,0
679736,L,,,"Junis,Jakob",Unkown Player,"Flores,Wilmer","Wisely,Brett",Unkown Player,"Proctor,Ford","Sabol,Blake","Johnson,Bryce","Matos,Luis",0.0,,0,Unknown Player,0,0
682210,R,,,"Adcock,Ty","Nottingham,Jacob",Unkown Player,"Caballero,José","Moran,Colin","Mccoy,Mason",Unkown Player,"Martín,Leonys",Unkown Player,0.9,,0,Unknown Player,0,0
642002,L,,,"Adcock,Ty","Nottingham,Jacob",Unkown Player,"Caballero,José","Moran,Colin","Mccoy,Mason",Unkown Player,"Martín,Leonys",Unkown Player,0.7,,0,Unknown Player,0,0
664850,L,,,"Adcock,Ty","Nottingham,Jacob",Unkown Player,"Caballero,José","Moran,Colin","Mccoy,Mason",Unkown Player,"Martín,Leonys",Unkown Player,0.0,,0,"Mazeika,Patrick",0,0
641924,R,,,"Leasure,Jordan","Mazeika,Patrick",Unkown Player,Unkown Player,Unkown Player,"Williams,Luke",Unkown Player,Unkown Player,Unkown Player,1.25,,1,"Nottingham,Jacob",0,0
669899,L,,,Unkown Player,"Nottingham,Jacob","France,Ty","Caballero,José","Moran,Colin","Mccoy,Mason",Unkown Player,"Martín,Leonys","Hernández,Teoscar",0.0,,0,Unknown Player,0,0
547982,L,,,"Cyr,Tyler","Mazeika,Patrick",Unkown Player,Unkown Player,Unkown Player,"Williams,Luke","Zimmer,Bradley",Unkown Player,Unkown Player,0.9,,0,"Martín,Leonys",0,0
675662,R,,,"Ruiz,José","Zavala,Seby","Sheets,Gavin",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Ellis,Duke",Unkown Player,0.0,,0,Unknown Player,0,0
657212,L,,,"López,Jorge","Vázquez,Christian","Gallo,Joey",Unkown Player,"Castro,Willi","Soto,Elliot","Gordon,Nick","Taylor,Michael","Garlick,Kyle",0.0,,0,Unknown Player,0,0
687347,R,,,"De los santos,Yerry","Heineman,Tyler","Andújar,Miguel","Castro,Rodolfo","Maggi,Drew","Bae,Ji hwan","Smith-njigba,Canaan","Swaggerty,Travis","Owings,Chris",0.0,,0,Unknown Player,0,0
657780,L,,,"Moreta,Dauri","Heineman,Tyler","Santana,Carlos","Castro,Rodolfo","Hayes,Ke'bryan","Cruz,Oneil","Joe,Connor","Reynolds,Bryan","Mathias,Mark",0.0,,0,Unknown Player,0,0
663944,R,,,"Brubaker,Jt","Hedges,Austin","Santana,Carlos","Marcano,Tucupita","Hayes,Ke'bryan","Cruz,Oneil","Joe,Connor","Reynolds,Bryan","Mathias,Mark",0.0,,0,Unknown Player,0,0
676667,R,,,"Loutos,Ryan","Barrera,Tres","Baker,Luken","Winn,Masyn","Robertson,Kramer",Unkown Player,Unkown Player,"Mercado,Óscar",Unkown Player,0.0,,0,Unknown Player,0,0
681862,R,,,Unkown Player,"Sands,Donny","Knapp,Andrew",Unkown Player,"Ibáñez,Andy","Kreidler,Ryan","Maton,Nick","Meadows,Parker","Davis,Jonathan",0.0,,0,Unknown Player,0,0
657144,L,,,"Doval,Camilo","Wynns,Austin","Wade,Lamonte",Unkown Player,Unkown Player,Unkown Player,"Yastrzemski,Mike","Johnson,Bryce",Unkown Player,0.9,,0,Unknown Player,0,0
682947,R,,,"Hjelle,Sean","Wynns,Austin","Wade,Lamonte",Unkown Player,Unkown Player,Unkown Player,"Yastrzemski,Mike","Johnson,Bryce",Unkown Player,0.0,,0,Unknown Player,0,0
700337,R,Standard,Standard,"Mantiply,Joe","Moreno,Gabriel","Higgins,P. j.","Hager,Jake","Rivera,Emmanuel","Perdomo,Geraldo",Unkown Player,Unkown Player,"Fletcher,Dominic",0.0,,0,Unknown Player,1,1
641569,R,,,"Houser,Adrian","Henry,Payton","Singleton,Jon","Collins,Isaac","Vanmeter,Josh","Monasterio,Andruw","Perkins,Blake","Wiemer,Joey","Bolt,Skye",0.0,,0,Unknown Player,0,0
692596,R,,,"Houser,Adrian","Henry,Payton","Singleton,Jon","Collins,Isaac","Vanmeter,Josh","Monasterio,Andruw","Perkins,Blake","Wiemer,Joey","Bolt,Skye",0.0,,0,Unknown Player,0,0
689880,R,,,"Garcia,Rico",Unkown Player,"Brooks,Trenton","Wade,Tyler","Smith,Kevin","Allen,Nick","Reyes,Pablo","Pache,Cristian","Rooker,Brent",1.25,,1,Unknown Player,0,0
642456,L,,,"Ginn,J. t.","Mccann,Kyle","Brooks,Trenton","Wade,Tyler","Smith,Kevin","Allen,Nick","Reyes,Pablo","Pache,Cristian","Rooker,Brent",0.0,,0,"Barrera,Luis",0,0
664334,R,,,"Ginn,J. t.","Mccann,Kyle","Brooks,Trenton","Wade,Tyler","Smith,Kevin","Allen,Nick","Reyes,Pablo","Pache,Cristian","Rooker,Brent",0.0,,0,"Whitefield,Aaron",0,0
690956,L,,,"Ginn,J. t.","Mccann,Kyle","Brooks,Trenton","Wade,Tyler","Smith,Kevin","Allen,Nick","Reyes,Pablo","Pache,Cristian","Rooker,Brent",0.0,,0,Unknown Player,0,0
687930,L,,,"Suero,Wander","Feduccia,Hunter",Unkown Player,Unkown Player,Unkown Player,Unkown Player,"Duggar,Steven",Unkown Player,"Díaz,Yusniel",0.0,,0,Unknown Player,0,0
701800,R,Standard,Standard,"Scott,Tanner",Unkown Player,"Gurriel,Yuli",Unkown Player,"Segura,Jean","Berti,Jon",Unkown Player,"Sánchez,Jesús","Miller,Brian",0.0,,0,Unknown Player,1,1
663544,L,,,"Hill,Garrett","Papierski,Michael",Unkown Player,"Jung,Jace","Keith,Colt",Unkown Player,"Baddoo,Akil","Davis,Jonathan","Meadows,Parker",0.7,,0,Unknown Player,0,0
683103,R,,,"Hill,Garrett","Papierski,Michael",Unkown Player,"Jung,Jace","Keith,Colt",Unkown Player,"Baddoo,Akil","Davis,Jonathan","Meadows,Parker",0.7,,0,Unknown Player,0,0
663760,R,,,Unkown Player,Unkown Player,"Wilson,Weston",Unkown Player,Unkown Player,"Machín,Vimael","Clemens,Kody","Kingery,Scott","Guthrie,Dalton",0.0,,0,Unknown Player,0,0
805862,R,Standard,Standard,Unkown Player,Unkown Player,"Terry,Curtis",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
680438,L,,,Unkown Player,Unkown Player,"Wilson,Weston",Unkown Player,Unkown Player,"Machín,Vimael","Clemens,Kody","Kingery,Scott","Guthrie,Dalton",0.0,,0,Unknown Player,0,0
686956,R,,,Unkown Player,Unkown Player,"Wilson,Weston",Unkown Player,Unkown Player,"Machín,Vimael","Clemens,Kody","Kingery,Scott","Guthrie,Dalton",0.0,,0,Unknown Player,0,0
663799,R,,,Unkown Player,Unkown Player,"Wilson,Weston",Unkown Player,Unkown Player,"Machín,Vimael","Clemens,Kody","Kingery,Scott","Guthrie,Dalton",0.7,,0,"Terry,Curtis",0,0
688815,R,Standard,Standard,Unkown Player,Unkown Player,"Terry,Curtis",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
675980,L,,,"Thompson,Mason","Adams,Riley","Smith,Dominic",Unkown Player,"Candelario,Jeimer","Downs,Jeter",Unkown Player,"Thomas,Lane","Garrett,Stone",0.0,,0,Unknown Player,0,0
608700,R,,,"Kelly,Zack","Mcguire,Reese","Palka,Daniel","Sogard,Nick","Goodrum,Niko","Hernández,Enrique",Unkown Player,Unkown Player,"Crook,Narciso",1.25,,1,"Plawecki,Kevin",0,0
691261,R,,,"Smith,Will","León,Sandy","Mccarthy,Joe",Unkown Player,Unkown Player,"Duran,Ezequiel","Frazier,Clint","Thompson,Bubba","Fabian,Sandro",0.0,,0,Unknown Player,0,0
699806,R,,,"Smith,Will","León,Sandy","Mccarthy,Joe",Unkown Player,Unkown Player,"Duran,Ezequiel","Frazier,Clint","Thompson,Bubba","Fabian,Sandro",0.7,,0,Unknown Player,0,0
677690,R,,,"Sandlin,Nick","Collins,Zack",Unkown Player,Unkown Player,"Fry,David",Unkown Player,Unkown Player,"Quinn,Roman","Palacios,Richie",0.0,,0,Unknown Player,0,0
571679,R,Standard,Standard,"Hand,Brad","Díaz,Elías","Toglia,Michael","Tucker,Cole","Montero,Elehuris","Montes,Coco",Unkown Player,"Daza,Yonathan","Doyle,Brenton",0.0,,0,"Freitas,David",1,1
681134,L,,,"Cronin,Declan","Grandal,Yasmani","Sheets,Gavin","Andrus,Elvis","Alberto,Hanser","Remillard,Zach","Benintendi,Andrew","Hamilton,Billy","Haseley,Adam",0.0,,0,Unknown Player,0,0
664753,R,Standard,Standard,"Garrett,Braxton","Allen,Austin","Encarnacion,Jerar",Unkown Player,"De goti,Alex",Unkown Player,Unkown Player,Unkown Player,"Conine,Griffin",0.0,,0,Unknown Player,1,1
694484,R,,,"Contreras,Roansy","Heineman,Tyler","Maggi,Drew","Marcano,Tucupita","Gonzales,Nick","Cruz,Oneil",Unkown Player,"Swaggerty,Travis","Mitchell,Cal",0.0,,0,Unknown Player,0,0
684495,R,Standard,Standard,Unkown Player,"Pagés,Pedro","Baker,Luken","Querecuto,Juniel","Robertson,Kramer",Unkown Player,Unkown Player,"Mercado,Óscar","Hurst,Scott",0.0,,0,Unknown Player,1,1
691645,L,Strategic,Standard,Unkown Player,"Pagés,Pedro","Baker,Luken","Querecuto,Juniel","Robertson,Kramer",Unkown Player,Unkown Player,"Mercado,Óscar","Hurst,Scott",0.0,,0,Unknown Player,0,1
800305,R,Standard,Standard,"Leahy,Kyle","Pagés,Pedro","Baker,Luken","Querecuto,Juniel","Robertson,Kramer",Unkown Player,Unkown Player,"Mercado,Óscar","Hurst,Scott",0.7,,0,Unknown Player,1,1
702331,L,Standard,Standard,"Megill,Tylor","Pérez,Michael",Unkown Player,"Peraza,José",Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.9,,0,Unknown Player,1,1
681370,R,Standard,Standard,"Ramirez,Nick","Ciuffo,Nick","Bauers,Jake","Difo,Wilmer",Unkown Player,"Sweeney,Trey","Calhoun,Willie","Lockridge,Brandon","Mckinney,Billy",0.9,,0,Unknown Player,1,1
620439,R,,,"Zabala,Aneurys","Sands,Donny","Knapp,Andrew",Unkown Player,Unkown Player,Unkown Player,"Davis,Brendon","Meadows,Parker",Unkown Player,0.9,,0,"Barreto,Franklin",0,0
678854,L,,,"Zabala,Aneurys","Sands,Donny","Knapp,Andrew",Unkown Player,Unkown Player,Unkown Player,"Davis,Brendon","Meadows,Parker",Unkown Player,0.0,,0,Unknown Player,0,0
682040,L,Standard,Standard,"Richards,Trevor",Unkown Player,"Horwitz,Spencer",Unkown Player,"Capra,Vinny","Clement,Ernie",Unkown Player,"Bernard,Wynton","Barger,Addison",0.0,,0,Unknown Player,1,1
679972,R,Standard,Standard,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,Unkown Player,0.0,,0,Unknown Player,1,1
